suite,task_id,condition,n_tasks,n_states,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_spatial,0,first_frame,,3,36,36,0,0,0.08333333333333333,-0.12834336974260263,0.3224144226525499,0.3433013445830058,0.5883247436280147,0.8894058835776013,0.7500483608720435
libero_spatial,0,wrong_latent,,3,36,36,0,0,0.0,0.031204762460911622,0.388764872231198,0.4525036867673277,0.4770981690711295,0.7263782162436625,0.6427870941201843
libero_spatial,0,shuffled_cache,,3,36,36,0,0,0.3055555555555556,-17.880760741864048,0.38263615128711254,0.020799501418723717,12.4320994448613,18.856137431981185,12.449235441770492
libero_spatial,0,donor_latent,,3,36,36,0,0,1.0,0.53634460421872,0.7733334217656068,0.8850421904462206,0.26522202961716884,0.39778188161731215,0.30782844754350985
libero_spatial,0,donor_cache,,3,36,36,0,0,1.0,0.53634460421872,0.7733334217656068,0.8850421904462206,0.26522202961716884,0.39778188161731215,0.30782844754350985
libero_spatial,1,first_frame,,3,36,36,0,0,0.19444444444444442,-0.4597028110124268,0.33205959563857484,0.2587810813013344,0.566730779509511,1.2489272566896528,0.6720883511307404
libero_spatial,1,wrong_latent,,3,36,36,0,0,0.0,0.014187567058192102,0.4080748691880471,0.46247456181158747,0.35607876786715575,0.7654624562355954,0.46404651952039994
libero_spatial,1,shuffled_cache,,3,36,36,0,0,0.24999999999999997,-24.291389234879656,0.2988687317137563,0.012161057103810326,11.672223280962925,25.252427010588065,11.69024847188411
libero_spatial,1,donor_latent,,3,36,36,0,0,1.0,0.6369717868882508,0.815008255728976,0.9331200548312447,0.14556608821321473,0.31055743703147837,0.17077163331683243
libero_spatial,1,donor_cache,,3,36,36,0,0,1.0,0.6369717868882508,0.815008255728976,0.9331200548312447,0.14556608821321473,0.31055743703147837,0.17077163331683243
libero_spatial,2,first_frame,,3,36,36,0,0,0.19444444444444442,-0.6752942522567977,0.37043965503857706,0.2337776037664505,0.9446216190943949,1.5165379204008544,1.0464293689027484
libero_spatial,2,wrong_latent,,3,36,36,0,0,0.0,-0.004597652009816871,0.4185570311804421,0.46409519223588086,0.4969670103265109,0.79996562418924,0.6285549503904505
libero_spatial,2,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-18.10935653063603,0.3879737962409495,0.02098180618848886,11.91426322761034,19.071982382910445,11.937259339128365
libero_spatial,2,donor_latent,,3,36,36,0,0,1.0,0.6182367948486152,0.8322636335432789,0.9209097757305119,0.2125928508650823,0.34029105500834217,0.23728118500597384
libero_spatial,2,donor_cache,,3,36,36,0,0,1.0,0.6182367948486152,0.8322636335432789,0.9209097757305119,0.2125928508650823,0.34029105500834217,0.23728118500597384
libero_spatial,3,first_frame,,3,36,36,0,0,0.1111111111111111,-0.23978950476138247,0.3180676646553822,0.2939627917753252,0.6245269132356629,1.009899338431306,0.7718045239882797
libero_spatial,3,wrong_latent,,3,36,36,0,0,0.0,0.0333068960669106,0.392343677499102,0.47306182376634176,0.44167155165909766,0.7268365702801831,0.5981570419032449
libero_spatial,3,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-18.24734936031146,0.35858653890007025,0.021956120581955077,11.893127134474971,19.210902070854047,11.9150143450769
libero_spatial,3,donor_latent,,3,36,36,0,0,1.0,0.5687662208997534,0.7843757224111724,0.9011093263835447,0.22930942087567807,0.3689147245800162,0.26861904733656267
libero_spatial,3,donor_cache,,3,36,36,0,0,1.0,0.5687662208997534,0.7843757224111724,0.9011093263835447,0.22930942087567807,0.3689147245800162,0.26861904733656267
libero_spatial,4,first_frame,,3,36,36,0,0,0.19444444444444442,-0.5925903024307604,0.3722187849296575,0.23982724982497747,1.08045188555571,1.41064919502588,1.2234799878829998
libero_spatial,4,wrong_latent,,3,36,36,0,0,0.0,-0.03842064472366318,0.4453531011326703,0.4535778687394321,0.6582011139441964,0.8605102434669294,0.799770295603719
libero_spatial,4,shuffled_cache,,3,36,36,0,0,0.25,-14.514836453546698,0.39569289681982384,0.02582868113107019,11.862719612185979,15.471408586714958,11.896767437736536
libero_spatial,4,donor_latent,,3,36,36,0,0,1.0,0.6773603742516606,0.887609051225918,0.9459895380901931,0.23048260263589873,0.29889169553501627,0.24842096538567926
libero_spatial,4,donor_cache,,3,36,36,0,0,1.0,0.6773603742516606,0.887609051225918,0.9459895380901931,0.23048260263589873,0.29889169553501627,0.24842096538567926
libero_spatial,5,first_frame,,3,36,36,0,0,0.27777777777777773,-0.6543877319345005,0.4633258590465495,0.345035703062833,1.839163496028391,1.5018442203910336,2.087211495781061
libero_spatial,5,wrong_latent,,3,36,36,0,0,0.0,-0.3574741277565021,0.44599845697338,0.4241690199547936,1.394535287376887,1.1422951706191162,1.785324709378119
libero_spatial,5,shuffled_cache,,3,36,36,0,0,0.25,-10.062417441460981,0.4675159284938685,0.06998005613816488,11.828068930565012,11.01530634912509,11.902198989868893
libero_spatial,5,donor_latent,,3,36,36,0,0,1.0,0.7132235884688057,0.888207841071869,0.9451228390579282,0.314565735122097,0.25802323464474636,0.33659749884566975
libero_spatial,5,donor_cache,,3,36,36,0,0,1.0,0.7132235884688057,0.888207841071869,0.9451228390579282,0.314565735122097,0.25802323464474636,0.33659749884566975
libero_spatial,6,first_frame,,3,36,36,0,0,0.16666666666666666,-0.5958729162175814,0.3174166882277136,0.211044619445647,0.8904137130297869,1.4164778724129043,1.0076635971951617
libero_spatial,6,wrong_latent,,3,36,36,0,0,0.0,0.03491894506387247,0.39101648935288297,0.46568796219742153,0.44814766292095237,0.7223909566538564,0.6072979722580146
libero_spatial,6,shuffled_cache,,3,36,36,0,0,0.25,-17.85319671187588,0.37939891312718926,0.020559255081131326,11.796990982754801,18.833693351574535,11.809856514322876
libero_spatial,6,donor_latent,,3,36,36,0,0,1.0,0.5827154693564098,0.7804672921542624,0.9086858642823867,0.21651608599544228,0.3483160756277481,0.26087610515597626
libero_spatial,6,donor_cache,,3,36,36,0,0,1.0,0.5827154693564098,0.7804672921542624,0.9086858642823867,0.21651608599544228,0.3483160756277481,0.26087610515597626
libero_spatial,7,first_frame,,3,36,36,0,0,0.19444444444444442,-0.22885179325500538,0.39931994690595074,0.34424345078097557,1.2197597183562265,0.9133299916164782,1.9239071235065108
libero_spatial,7,wrong_latent,,3,36,36,0,0,0.0,-0.3839169093720744,0.4706873225750469,0.41270322729224534,1.5043554912622994,1.160471112154308,2.0004610895218673
libero_spatial,7,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-6.975763760509351,0.450206477415746,0.08060114989522514,10.896496160803574,7.922558966632253,11.000911912614294
libero_spatial,7,donor_latent,,3,36,36,0,0,1.0,0.8238978867557507,0.9390455056606637,0.9780418368287315,0.23655861050253366,0.16145856722267957,0.24776124897636234
libero_spatial,7,donor_cache,,3,36,36,0,0,1.0,0.8238978867557507,0.9390455056606637,0.9780418368287315,0.23655861050253366,0.16145856722267957,0.24776124897636234
libero_spatial,8,first_frame,,3,36,36,0,0,0.19444444444444442,-0.2325836258850321,0.3192458412818881,0.2808425726545965,0.6642423861213619,0.9753778475950733,0.8455058365629529
libero_spatial,8,wrong_latent,,3,36,36,0,0,0.0,-0.016655483223187457,0.416647389792875,0.44266860689355864,0.5399188753095673,0.7976213274593252,0.6970848660452701
libero_spatial,8,shuffled_cache,,3,36,36,0,0,0.16666666666666666,-16.338832977517868,0.34619187812028934,0.020275710655142068,11.805472647714007,17.313867364679485,11.822272230273645
libero_spatial,8,donor_latent,,3,36,36,0,0,1.0,0.6251841661710803,0.8284150104050867,0.9267800766668898,0.2250270449273586,0.3294926816237822,0.2561808451333402
libero_spatial,8,donor_cache,,3,36,36,0,0,1.0,0.6251841661710803,0.8284150104050867,0.9267800766668898,0.2250270449273586,0.3294926816237822,0.2561808451333402
libero_spatial,9,first_frame,,3,36,36,0,0,0.16666666666666666,-0.3516886320375809,0.3540951223127387,0.28191419471557894,0.920110928056101,1.1540921399991027,1.0869675106955887
libero_spatial,9,wrong_latent,,3,36,36,0,0,0.0,-0.04127297848500104,0.4332481249024002,0.43601212060795463,0.6721479237655191,0.8391799084682846,0.837150271032593
libero_spatial,9,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-13.492162409986284,0.4104460321264771,0.03130250993833101,11.525818036690081,14.46984466823958,11.544006885671044
libero_spatial,9,donor_latent,,3,36,36,0,0,1.0,0.6539284939602328,0.8592041267526317,0.9375805289749848,0.2500296235897828,0.31188963231486827,0.27691497425941475
libero_spatial,9,donor_cache,,3,36,36,0,0,1.0,0.6539284939602328,0.8592041267526317,0.9375805289749848,0.2500296235897828,0.31188963231486827,0.27691497425941475
