held_out_suite,held_out_task_id,condition,remaining_states,remaining_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_spatial,0,first_frame,117,1404,1404,0,0,0.19729344729344728,-0.44200678852532554,0.3798172722178681,0.30158572712703796,0.856386068577565,1.2401847432614257,1.024319991552274
libero_spatial,0,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05745635656914669,0.43692666749585335,0.4563829539184071,0.6043959726659536,0.847695907898805,0.7791270834251088
libero_spatial,0,shuffled_cache,117,1404,1404,0,0,0.2343304843304843,-15.608397809330386,0.4123086273633197,0.03259243747404186,10.783605580326585,16.562727535769188,10.82020433395769
libero_spatial,0,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6865928749342964,0.871445413432029,0.9448138525118326,0.192447909842769,0.28097874369446824,0.21262853882684865
libero_spatial,0,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6865928749342964,0.871445413432029,0.9448138525118326,0.192447909842769,0.28097874369446824,0.21262853882684865
libero_spatial,1,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.4335103925953301,0.37956996009002136,0.3037529133650295,0.8569397599652189,1.230966246514963,1.0263189661610252
libero_spatial,1,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.057020018225487225,0.4364315393687547,0.45612729045573386,0.6074990342352863,0.8466937478990118,0.7837101750815134
libero_spatial,1,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.444022719765885,0.41445650991648264,0.03281393604621913,10.803089584529108,16.398720110676702,10.839665538313753
libero_spatial,1,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6840126907632827,0.8703768279457887,0.9435810867583706,0.19551601090440882,0.2832152679146178,0.21614281611471226
libero_spatial,1,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6840126907632827,0.8703768279457887,0.9435810867583706,0.19551601090440882,0.2832152679146178,0.21614281611471226
libero_spatial,2,first_frame,117,1404,1404,0,0,0.19444444444444442,-0.42798240692239753,0.3785858560028418,0.3043940281736162,0.8472502512579142,1.224104434624932,1.0167204785258457
libero_spatial,2,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05653834594169212,0.43616276598433423,0.4560857358294699,0.603886515197867,0.8458090512848158,0.7794920101874097
libero_spatial,2,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.602536378849052,0.41217176467219563,0.032587762992765834,10.796883432050969,16.557193049847925,10.83333192633313
libero_spatial,2,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6844930751745555,0.8699343823608066,0.9438941708378765,0.19379737596461735,0.2824528674536726,0.21443744299447784
libero_spatial,2,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6844930751745555,0.8699343823608066,0.9438941708378765,0.19379737596461735,0.2824528674536726,0.21443744299447784
libero_spatial,3,first_frame,117,1404,1404,0,0,0.19658119658119658,-0.43914919531971586,0.37992872755112883,0.30285081822467075,0.8554578078183944,1.237095167495946,1.02376214121596
libero_spatial,3,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05751025743083897,0.4368349032582148,0.45585582220048376,0.6053043474713903,0.8476841552312019,0.7802714437383635
libero_spatial,3,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.598998101165067,0.41292528409119256,0.03256278057242055,10.797425383157004,16.553631006567322,10.833902310795988
libero_spatial,3,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6857615514296546,0.87116227751804,0.944401874667286,0.1933687459643457,0.2817189272082451,0.21363390806292426
libero_spatial,3,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6857615514296546,0.87116227751804,0.944401874667286,0.1933687459643457,0.2817189272082451,0.21363390806292426
libero_spatial,4,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.430103021020501,0.37854023728768593,0.3042389090439104,0.8437674239127522,1.2268195301473672,1.0121807190648135
libero_spatial,4,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05567108971826015,0.4354756872676105,0.4563554107909173,0.5997523074127981,0.8442566251494904,0.7751018731306591
libero_spatial,4,shuffled_cache,117,1404,1404,0,0,0.2357549857549857,-15.694703560312883,0.4119738390163271,0.03246348414808426,10.798205063215695,16.64951545487858,10.83437018021497
libero_spatial,4,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6829770859590929,0.8685152690868927,0.943251100008141,0.19333866438075029,0.2835143894914502,0.2141518076001264
libero_spatial,4,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6829770859590929,0.8685152690868927,0.943251100008141,0.19333866438075029,0.2835143894914502,0.2141518076001264
libero_spatial,5,first_frame,117,1404,1404,0,0,0.19230769230769232,-0.4285184715460461,0.3762041584641758,0.3015412563967859,0.8243132800544785,1.2244811961636455,0.9900337573238376
libero_spatial,5,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.04749023117895659,0.4354591396819512,0.4571094838366772,0.580871943991447,0.8370313706071265,0.7498312471364438
libero_spatial,5,shuffled_cache,117,1404,1404,0,0,0.2357549857549857,-15.808868150366362,0.41013222281955675,0.03133139760944081,10.799093542231619,16.763774486611652,10.834230909647475
libero_spatial,5,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6820575163637814,0.8684999155010991,0.9432733230602504,0.1911826866246939,0.28456229874504685,0.211890870844742
libero_spatial,5,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6820575163637814,0.8684999155010991,0.9432733230602504,0.1911826866246939,0.28456229874504685,0.211890870844742
libero_spatial,6,first_frame,117,1404,1404,0,0,0.19515669515669515,-0.4300188514362235,0.3799454192544024,0.30497692520748304,0.8486401975672632,1.2266700768810335,1.017714472672194
libero_spatial,6,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05755159202050466,0.4368689337235025,0.4560448955740457,0.6051382933364711,0.8477981453241845,0.780037060908754
libero_spatial,6,shuffled_cache,117,1404,1404,0,0,0.2357549857549857,-15.609104579330083,0.41239163346998436,0.032598597636544234,10.799890412688288,16.563303025010384,10.836598665430706
libero_spatial,6,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6854038783923043,0.8712624936784735,0.9442076044647515,0.19369678019204403,0.2822470976942007,0.21383244504191365
libero_spatial,6,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6854038783923043,0.8712624936784735,0.9442076044647515,0.19369678019204403,0.2822470976942007,0.21383244504191365
libero_spatial,7,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.439429649460905,0.3778453356985502,0.30156157055785915,0.8401954281999185,1.2395713045937622,0.9942210489206209
libero_spatial,7,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.046812211137531666,0.43482609184601106,0.4574034785203323,0.5780560413277184,0.8365653208241729,0.7443149296968605
libero_spatial,7,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.88801311654461,0.4105760548984829,0.031059061872080285,10.82298002350755,16.843075701547367,10.857340834705285
libero_spatial,7,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6792197138436032,0.8671963856398479,0.9424292461943324,0.19318286930724682,0.28703831585843315,0.21416872340549348
libero_spatial,7,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6792197138436032,0.8671963856398479,0.9424292461943324,0.19318286930724682,0.28703831585843315,0.21416872340549348
libero_spatial,8,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.43933396144475045,0.37989851789403895,0.3031872340995612,0.8544394623597868,1.2379803339276443,1.0218723639704559
libero_spatial,8,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05622917078237492,0.43621173114811806,0.456635135453632,0.6027851853265065,0.8458691614573777,0.7777348328629269
libero_spatial,8,shuffled_cache,117,1404,1404,0,0,0.23789173789173784,-15.647934418672596,0.41324309590605873,0.03260586800644139,10.799672934099592,16.602272922110256,10.83628031373966
libero_spatial,8,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6843149374483385,0.8700330650053756,0.9437436503010462,0.19347855047584103,0.28272974882250745,0.21395283632454534
libero_spatial,8,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6843149374483385,0.8700330650053756,0.9437436503010462,0.19347855047584103,0.28272974882250745,0.21395283632454534
libero_spatial,9,first_frame,117,1404,1404,0,0,0.19515669515669515,-0.4362799869280184,0.3790049465855556,0.3031597566108181,0.8478787305153064,1.2333979161736948,1.015681038992696
libero_spatial,9,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.055597952955148924,0.4357860712735149,0.45680581458916025,0.5993946969045589,0.8448035568161224,0.7741434122222264
libero_spatial,9,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.720925971686228,0.41159555349564364,0.032323129563282704,10.806843565151487,16.675196580993333,10.843415322575625
libero_spatial,9,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6835779034024628,0.8692436004836437,0.9434667156264798,0.19283745871526609,0.28318110906119753,0.21342119198797932
libero_spatial,9,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6835779034024628,0.8692436004836437,0.9434667156264798,0.19283745871526609,0.28318110906119753,0.21342119198797932
